key,visitor_id,call_id,chat_id,external_id,form2lead_id,tickets_id
"event:615812","u90","call_oai0o","chat_6k84s","","f2l_yh7ut","ticket_r8zg2"
"event:85692","qky","call_ztuao","chat_49va5","ext_08xx1","f2l_pdulh","ticket_xw0dg"
"event:300390","icc","call_3p0vq","chat_vdusl","","f2l_y5n0z","ticket_idydf"
"event:937333","xf8","call_dxky1","chat_0ow30","ext_ambis","f2l_t49lo","ticket_dmyae"
"event:530124","ivl","call_u6ppy","chat_mzlws","ext_fihy2","f2l_viqbr","ticket_rt2xc"
"event:82325","961","","chat_f9zhn","","",""
"event:373551","67c","call_z5a0v","","ext_ft00g","",""
"event:939321","f6q","call_ouya8","","","f2l_9f3qz","ticket_a0k3a"
"event:854116","rgn","call_8g7zo","chat_6od8z","","","ticket_0bzil"
"event:930753","t0y","","chat_11wkg","","f2l_zuml1","ticket_q0llz"
"event:425377","2n2","","","ext_rruyw","f2l_lp761",""
"event:402918","ei3","call_hejgu","chat_5q89i","","f2l_d8diz",""
"event:274765","f4e","call_23zii","chat_te271","ext_h1y6m","","ticket_mowgu"
"event:276167","wl2","call_84xw1","chat_eab0e","","","ticket_e3b8c"
"event:834330","cm3","call_mzw9r","chat_zr7lw","ext_ziuvj","f2l_serai","ticket_02m6d"
"event:893008","ttt","call_3ml2w","chat_lqrch","","f2l_h0u65",""
"event:537619","d74","call_dewp8","chat_nci6z","ext_cz2e5","f2l_9ovpt","ticket_x6g30"
"event:662948","9ie","call_r3leu","chat_ls3o5","","f2l_tp2l9","ticket_ygaa3"
"event:442294","hc5","call_kvv18","chat_t962a","ext_jkupa","f2l_hqmr4","ticket_ga1ck"
"event:358811","sz6","call_phjww","chat_pkkae","","f2l_osin9","ticket_mxv8h"
"event:344924","k50","call_odq1b","chat_7w3cv","","f2l_06h54","ticket_8k7ry"
"event:202357","fhv","","chat_m45zj","","f2l_3sz24","ticket_4piqv"
"event:45399","aam","call_oxzbn","chat_x5gyh","","f2l_u9igq","ticket_0n9dz"
"event:43364","pzb","call_98bkq","chat_vdw2h","ext_rj2ed","f2l_t2vex","ticket_g4a06"
"event:673839","48w","call_xf2hg","","ext_4vkmi","","ticket_9hx9h"
"event:669885","vv1","","chat_9977g","ext_aqba9","f2l_gxmwd","ticket_s697o"
"event:385085","68y","","","ext_2iycz","","ticket_b2p79"
"event:729967","ofa","call_0znpy","","ext_q3wae","f2l_sz84f",""
"event:915335","k24","call_5o8v4","","ext_fwqgp","","ticket_if7t3"
"event:517858","q1v","call_1tl03","","","f2l_dbmno",""
"event:94615","rsg","call_t3e4b","chat_o6kel","ext_knf65","f2l_38u7p","ticket_z02hw"
"event:142708","8ir","","","ext_f0mrz","f2l_wme2g",""
"event:654380","ehf","","chat_mn09c","","f2l_gezmp",""
"event:358459","l5v","","chat_tt5m1","ext_y6gnt","f2l_cigg1",""
"event:259450","olt","call_xp052","chat_a9iiv","","f2l_ey45x","ticket_x0dr0"
"event:126674","7gb","call_csxwn","","ext_bthcz","f2l_9oo0g","ticket_kpgsu"
"event:753629","91r","call_bf71o","","ext_hktak","f2l_vlzcb",""
"event:222788","1np","call_v3uk3","chat_nl8mv","ext_n1kbj","f2l_vz41n",""
"event:506706","c1w","call_oyu1d","chat_bji0u","ext_gggfa","","ticket_ygzxu"
"event:104953","t3b","","chat_d4in6","ext_b3sbx","f2l_w4uoy",""
"event:892496","9t2","","chat_wp9fm","ext_yfcnz","f2l_kz3ks",""
"event:610217","qol","call_pncyj","","","f2l_4pp6a","ticket_tvetm"
"event:489464","yw7","call_u8xjj","chat_09xuf","ext_gkiyz","f2l_22h97","ticket_cbips"
"event:514898","ic6","","","ext_eqidy","f2l_djakv","ticket_xcj4e"
"event:625786","5dg","","","ext_iwxfq","",""
"event:790619","mbq","call_p2rmc","chat_tcfwg","ext_byxum","f2l_x9zsv","ticket_2bo54"
"event:869980","1w2","call_onr06","","","f2l_r588d","ticket_iukn1"
"event:291908","iik","","","","",""
"event:329021","ejo","call_4682l","chat_zp0z9","ext_i7msk","f2l_zpvay",""
"event:286883","aku","","","ext_0lu71","","ticket_yfiyg"
"event:426130","sk0","","chat_kw9jg","ext_vdkik","f2l_rq77j","ticket_oqdae"
"event:554192","zf8","call_uox98","","ext_ak8lc","f2l_28eks","ticket_pryo9"
"event:493802","lmd","call_ct5in","chat_0p9sj","ext_tm081","f2l_tf54j","ticket_80dus"
"event:425429","vaf","call_kymct","chat_tq1k5","","f2l_gsptq","ticket_o0a4d"
"event:48287","hjg","call_xo9ch","chat_1qsnj","","f2l_05ngh",""
"event:440952","dj6","call_w5sdl","chat_x549m","","f2l_mwrr4","ticket_iigmn"
"event:508268","m68","call_nrc4g","chat_0w5kz","ext_32rj6","f2l_z4nc5","ticket_ov2l8"
"event:919217","mj9","call_2e7zt","chat_yb3d9","ext_d0f0n","f2l_dwck3",""
"event:922213","bnb","","chat_fc9re","ext_ib8u7","f2l_h70cz",""
"event:897823","930","call_mvlue","chat_borf2","ext_y3ezh","f2l_5bz0l","ticket_4eul8"
"event:860347","qe0","","chat_m5sef","ext_zjq62","f2l_lylt5","ticket_l3q1v"
"event:452314","pof","call_1v96e","","ext_6c6fk","f2l_5pqob","ticket_pdzgr"
"event:291065","l8n","call_va0sk","chat_f59si","ext_4l2me","f2l_72tf0","ticket_hkqme"
"event:693340","iv2","","chat_9upfz","ext_z2poc","f2l_fq90d","ticket_cft70"
"event:803418","oc3","call_fvfa3","chat_ze8k8","ext_4kyu9","",""
"event:992266","nnc","call_bovmw","","ext_kymlk","f2l_pux0z","ticket_kztst"
"event:555241","ofw","call_w32jr","","ext_dk423","f2l_jmpex",""
"event:609820","esl","call_1korz","chat_z033t","ext_x3zth","",""
"event:917597","ftd","call_0ycpg","chat_3fou0","ext_y2u5a","f2l_05u9v","ticket_k2kfs"
"event:417674","3xn","","chat_n11t2","ext_b5ouy","f2l_kck3l",""
"event:373343","jo6","","chat_ptg15","","f2l_lcl28",""
"event:488564","xq2","","chat_q0i80","ext_5occl","f2l_m9vb8","ticket_2i3vl"
"event:953426","628","call_r6jiu","chat_y6jg0","ext_luj68","f2l_e9x02","ticket_7p3yo"
"event:399329","age","","chat_14gpb","ext_8vdto","f2l_hw69c","ticket_kembi"
"event:96717","vo1","call_kbhj0","","ext_ejht2","f2l_4dx13","ticket_pfrib"
"event:65526","epv","call_phixa","","","f2l_zbfa6","ticket_dgxys"
"event:391115","3ta","","","","f2l_df4pf",""
"event:62148","9er","call_p0rz6","","","f2l_xgvrk","ticket_yswav"
"event:706534","7s3","call_r7y9r","chat_z5dsj","ext_w6z2q","f2l_9mmq2","ticket_i0gpa"
"event:4016","mkd","","chat_2oq7z","","",""
"event:170297","fxa","call_jpec6","chat_nyty3","ext_17qd1","f2l_0zigu","ticket_cxux8"
"event:411754","0cy","","","ext_5esnp","f2l_n7tav","ticket_r9eme"
"event:165368","szx","","chat_giy1d","ext_o3p2a","","ticket_6slz0"
"event:141809","rux","call_52cqf","chat_pwna2","ext_g7azw","f2l_t5iu8","ticket_z6gem"
"event:605087","jv0","call_38sm1","","ext_igrhn","","ticket_qc3ry"
"event:810600","ns9","call_9hjit","chat_i1jhv","","","ticket_8o0re"
"event:695598","9zf","call_i0zgv","chat_1s80r","ext_c6rfh","f2l_qjvj9","ticket_q1l6c"
"event:370906","tbn","","chat_52zi6","ext_h9yf1","f2l_lyy8r","ticket_7nhix"
"event:482634","ye6","call_by0tn","chat_2qimf","ext_mj05s","f2l_z9sgf","ticket_d1r0b"
"event:645479","vs0","call_96gae","chat_indxm","","f2l_l24zy",""
"event:841371","mjt","","chat_x4j60","ext_fvrqg","f2l_nxzmw",""
"event:306529","7jo","","chat_b7il4","","f2l_7j6ny","ticket_53gw8"
"event:625379","tpf","call_ol4qb","chat_to1fi","ext_g5ogg","","ticket_63uuq"
"event:617882","zet","call_asu8d","chat_roquq","","f2l_okza6","ticket_u77uz"
"event:257411","wnx","call_a33df","chat_cnyba","ext_9mkff","","ticket_9fgsd"
"event:961659","1an","call_qyuxf","chat_tbumd","","","ticket_sxn5b"
"event:45940","5fp","call_c9k17","chat_ntxp1","","f2l_f4ynh","ticket_jnp3g"
"event:779397","xgs","","","ext_76wjv","","ticket_mrkeu"
"event:567585","r5h","call_khimw","","","f2l_0ayic","ticket_e0ckt"
"event:794669","ghs","","chat_zh33y","ext_jnko9","f2l_icqbh","ticket_534tz"
"event:812993","nqj","call_b0aur","","ext_sblmv","","ticket_3qqtf"
"event:279486","u1a","call_tgq0h","chat_ogs5z","ext_4mmzn","f2l_k0ec8",""
"event:646693","f0t","call_ovc6n","chat_wecfm","ext_ds66y","","ticket_e6m7r"
"event:716942","eyr","call_l3s06","","ext_z8pc1","f2l_tante",""
"event:695394","r6c","call_fs76e","chat_lghfq","ext_ekrby","","ticket_cbn8v"
"event:673403","uth","","chat_4bkq9","ext_yrucs","","ticket_tav9c"
"event:703195","iyy","call_so0zx","chat_0o1wd","","f2l_frz5r","ticket_t7qgq"
"event:583317","cbd","call_b4uo2","","ext_eqx0s","","ticket_r80oz"
"event:646012","wbp","call_vhhjm","chat_owqri","ext_fa63f","f2l_5d28z","ticket_818sx"
"event:891955","2lj","call_n2grj","chat_t35g3","ext_16dvj","f2l_7go7q","ticket_v9gd7"
"event:36597","gl0","call_1v2qh","chat_1jy3z","","","ticket_zup4s"
"event:339415","ry0","call_lm7qw","chat_9dz1r","","f2l_159iy",""
"event:587031","kjy","","","ext_j9jrt","","ticket_zxgnb"
"event:840712","hcp","","chat_qyh6b","ext_prk8z","f2l_vtntm","ticket_n88r1"
"event:960473","jte","call_wkw7g","","","",""
"event:458099","low","","chat_nx3pw","ext_ohs69","f2l_btvzo",""
"event:117792","vjh","call_y77pd","","","f2l_bnp19","ticket_q55tv"
"event:942052","v46","call_m7ost","chat_bgzxx","ext_53zuw","f2l_daf95","ticket_9xcy9"
"event:376533","nc8","call_6ne9i","chat_p4419","ext_tmpao","","ticket_r2p51"
"event:759354","1ga","call_9pitn","","ext_c1qik","","ticket_crge3"
"event:199924","lqq","","chat_x9qa7","ext_1fhh6","","ticket_uodhj"
"event:638656","g0i","","chat_au1f1","ext_en85g","","ticket_dwove"
"event:235672","dvp","call_3qy70","chat_v4ttc","ext_8m5cc","f2l_hga1e",""
"event:565008","k36","call_a9zsm","chat_mz626","","f2l_ugikc",""
"event:138748","mka","","chat_7cou4","ext_2fftm","f2l_888je",""
"event:465638","aet","","chat_33b1e","ext_k5w96","f2l_z57gs","ticket_ai7dn"
"event:433594","hf3","call_r71cy","","","f2l_6c0ds","ticket_xnk60"
"event:845209","ihh","call_mbfoh","chat_h9qjo","","f2l_pxval","ticket_wjv4p"
"event:978147","hb6","call_xccge","","ext_qq8n4","f2l_ifhv8",""
"event:228139","it3","call_crqwt","","ext_7zy4z","",""
"event:114428","3d5","","chat_x7fgg","ext_yfy96","",""
"event:153354","qi5","call_d9t73","chat_lecre","ext_wk26d","f2l_hik96",""
"event:454475","nit","call_yhvmf","chat_6xgyi","","f2l_ymtrt","ticket_usatk"
"event:622824","7i6","call_km1z9","chat_uu8mz","ext_dh05o","f2l_8zi1k","ticket_88nyx"
"event:327898","rcv","call_i6chl","","ext_5mfqd","f2l_sm9yz","ticket_vsqw5"
"event:259749","d9x","call_qqsdj","chat_heax1","ext_dv3qc","f2l_mwofy","ticket_gijfh"
"event:476872","4sf","call_4ezq4","chat_fj5wj","ext_zq7sr","f2l_6bxqm",""
"event:895047","trx","call_j9dfc","","","f2l_7qjom","ticket_hddlc"
"event:23192","duk","call_hcrsg","chat_9th96","ext_c7qu7","f2l_b99nw",""
"event:688675","79p","call_u2j9s","chat_e17f5","ext_q7xb2","f2l_hrj1w",""
"event:943036","mev","","","","f2l_vmqsi",""
"event:347079","4jy","call_b70fl","","ext_1pxli","f2l_y8b3n","ticket_xktqc"
"event:239062","vc6","","chat_bj7wy","ext_ni9ri","f2l_nng7q","ticket_invj6"
"event:497351","wu5","call_ncigo","chat_3d9fl","ext_t1dwv","","ticket_p4x28"
"event:468698","tvm","call_bs9yi","","ext_glxxk","","ticket_fblov"
"event:464987","top","","","ext_ch9uh","f2l_k90sp",""
"event:573876","zgd","","","","f2l_7mg09",""
"event:478950","jln","call_e0186","chat_bwy2a","ext_x4a9c","","ticket_epzuh"
"event:323206","zul","call_fjhdi","chat_zv137","ext_chjjg","","ticket_l87qt"
"event:435811","xip","call_xlwkj","","ext_b9miq","","ticket_ainlx"
"event:128919","tbq","call_izz0i","chat_aj23v","","f2l_fwkjw",""
"event:194893","z3s","call_zp2k5","","","",""
"event:521838","n6x","call_64n2q","chat_ei2cx","ext_8qzst","f2l_s70ib","ticket_6hpvd"
"event:56257","ygr","","","ext_5vs7i","f2l_4llh2","ticket_zc2nz"
"event:962189","kp0","call_r4ktj","chat_cwnms","","f2l_x5sw3","ticket_5q17o"
"event:942461","o78","","","ext_hen08","f2l_fq7u9","ticket_71mmn"
"event:724238","8qb","","chat_2cjpo","ext_jage7","","ticket_3eiqn"
"event:665945","qfl","","chat_u0uib","ext_c7oeq","f2l_e8dyn","ticket_mhave"
"event:690343","0bp","call_x9y6r","chat_7oacf","ext_icigu","f2l_igwkf","ticket_3xpza"
"event:450516","r9s","call_ryb21","","","f2l_6qcx0","ticket_tn5qr"
"event:488068","pcq","call_vd5ee","","ext_dntgp","f2l_1ihd9","ticket_x2ww6"
"event:311392","1ym","","","ext_ri3me","f2l_ugl0w",""
"event:999941","lvr","call_7u2j7","","ext_4aju1","f2l_ntaxj","ticket_fww7j"
"event:842145","p2c","","chat_p4t8m","ext_gvtnl","","ticket_4raru"
"event:892435","h3z","call_b31oa","chat_50qo9","","f2l_zma6s",""
"event:471131","5ut","call_1amdp","chat_ikmdv","","","ticket_x7jlg"
"event:563286","1e5","call_dggq6","","","","ticket_kagjf"
"event:340790","oks","","chat_h2cd8","ext_dizzz","","ticket_bqjtr"
"event:65614","qo7","call_n22ou","chat_9yvyk","ext_vkhj3","","ticket_o9h71"
"event:195218","qt8","","chat_eobev","ext_q6qcn","","ticket_yjpwe"
"event:681740","ozw","call_bw43s","chat_fr3kh","ext_lqsym","f2l_za7lb",""
"event:92035","2dw","","chat_owth6","ext_r7a22","f2l_tq07l","ticket_3qea6"
"event:472416","rum","call_4ujgo","chat_rfimd","","f2l_o2wxt","ticket_s4dxj"
"event:326068","fdr","","","","f2l_tkdsx","ticket_mgs01"
"event:607022","qdm","call_3lx8g","chat_z9ybk","ext_pikfb","f2l_znflu","ticket_vav0d"
"event:248169","2e8","call_avpej","","ext_0f002","f2l_09yfr","ticket_xwcuq"
"event:738982","e31","call_495u7","","ext_r08wq","f2l_n8ij6","ticket_6yxfs"
"event:181242","hv8","","chat_q9857","ext_oejwq","f2l_ufvdk","ticket_1m6u3"
"event:594723","whc","call_3zwzh","chat_2ctzz","ext_5ipxh","f2l_1c2vh","ticket_sreyi"
"event:113367","wyk","","chat_ey1ju","","f2l_6unjg",""
"event:646921","uwy","","","ext_34pea","f2l_ykweq","ticket_tpvu9"
"event:646918","6s9","call_uwyfe","chat_xpi85","ext_0rtxs","f2l_ig2s8",""
"event:926951","3ck","","","ext_89ua7","f2l_siszd",""
"event:741913","dj4","call_r7eer","","ext_oc1j1","f2l_d5139",""
"event:66994","936","call_lhaka","chat_9hfl4","ext_e1vst","","ticket_hq9l0"
"event:580452","b71","","chat_lmcq8","ext_w3xkb","f2l_0a8nm",""
"event:806990","7rd","call_gz6md","","ext_2muqt","f2l_lj7og",""
"event:798653","s3e","","chat_r9hfr","","","ticket_nuntp"
"event:626905","wx2","","chat_cpvfv","ext_v105p","","ticket_sh0ga"
"event:990728","v62","call_e2smi","","ext_2vzkx","f2l_fvv4u","ticket_koml4"
"event:915043","xzz","call_rpi1w","chat_y4x0r","","f2l_le58m","ticket_jhwif"
"event:565780","oj5","","chat_194zx","ext_1fvuh","f2l_q4o8f","ticket_91gfv"
"event:807708","202","call_vcf2v","chat_82eyv","ext_kj352","",""
"event:756805","kr9","call_orezb","chat_fwkf2","ext_gddux","f2l_kzcoy",""
"event:608435","mvn","call_jsmcc","","ext_zk4sn","","ticket_72vm4"
"event:829485","wge","call_5m3ql","","ext_o1xi3","f2l_ara5q","ticket_9cu3o"
"event:6137","lon","","chat_6bzul","","f2l_2qc5z",""
"event:251249","djc","","chat_9f5ae","ext_5esoy","f2l_2zt7x","ticket_sjq7t"
"event:448347","u33","call_6pugl","chat_cu3sj","ext_yc00f","f2l_o97nh","ticket_oqt0b"
"event:211757","25h","call_d2zi4","chat_e6x3y","ext_ipcwd","f2l_lxk89","ticket_qwi5a"
"event:452485","r3s","","chat_a9vut","","f2l_7pthz",""
"event:181223","crs","call_atuji","chat_x66cy","ext_r4wg5","f2l_gic41","ticket_i3z50"
"event:135802","58p","call_zh8eh","chat_0dfvi","","f2l_enz6v",""
"event:550538","h6o","call_gl9zf","","ext_n83d0","f2l_07vke",""
"event:924891","q5a","call_q107u","chat_5uxe7","ext_8812z","f2l_siy9l","ticket_3uphz"
"event:908016","l80","call_ht53s","","ext_wkx2u","f2l_eau08",""
"event:885880","892","","","ext_okjbg","","ticket_l35bq"
"event:571197","pdx","call_l9m5l","chat_3qea2","ext_upxe8","f2l_h94xb","ticket_inpko"
"event:451475","x1v","call_c4rpy","","ext_1la5q","f2l_1gndo",""
"event:656336","cbd","","","ext_diasy","","ticket_67m71"
"event:536475","rxi","call_zk1gv","chat_r587n","ext_ymqbb","f2l_zhkbc","ticket_nzknb"
"event:809152","ob9","call_twvzc","chat_bzb14","ext_qcy5g","f2l_dheue","ticket_nsqbm"
"event:186028","uar","","chat_qobaw","ext_kmixs","","ticket_kobcx"
"event:651924","chb","call_7smzo","","ext_g6th2","",""
"event:216510","kjg","call_kxkjn","chat_fdoma","ext_2lgbu","f2l_xxafb",""
"event:985329","l0y","","chat_c8vic","ext_rs12w","f2l_4ldef","ticket_sttzh"
"event:66002","rd3","","","ext_qw2kf","f2l_on8mw",""
"event:390028","533","call_wi4wy","chat_ez3bi","ext_em2md","f2l_2z0dq",""
"event:452260","xsz","call_p2ox3","","ext_d8h09","f2l_hed22","ticket_a498l"
"event:255563","k7i","call_wtthn","chat_effiv","","f2l_ivhee","ticket_cqpjx"
"event:846755","k5b","","","ext_6qanc","","ticket_l62q6"
"event:548841","dhw","call_xv7x9","chat_5wcik","","f2l_kprao",""
"event:945478","9ka","","chat_e667f","ext_t5j2j","f2l_tsnvy",""
"event:697864","fwc","call_m1yrt","chat_dfkx8","","f2l_s6gr1","ticket_y2iu8"
"event:214880","9el","call_n5lqf","chat_buisq","","",""
"event:943915","zdi","call_f1bhu","chat_hl55r","","",""
"event:289446","yhc","call_5p8nf","chat_7iwq7","ext_yabdy","f2l_zvo4k",""
"event:941252","0rr","call_j6coa","","ext_zz0fv","f2l_nlyev","ticket_vntax"
"event:234124","2kg","call_lwmrj","","ext_uaiuc","f2l_jtayx","ticket_lk8zm"
"event:567064","y76","","chat_gf1ca","","","ticket_x3ucg"
"event:26145","1x0","call_w6sie","","ext_09gr7","f2l_go7fp",""
"event:86844","kju","call_2bcm3","chat_owsje","","f2l_apydt","ticket_jl9xt"
"event:611156","xdj","","chat_pie24","","f2l_7q96o",""
"event:723010","1ln","call_asu13","chat_lr2hr","","f2l_nvrof","ticket_c00zv"
"event:954858","p22","call_hpkjo","chat_pzz7r","","f2l_ltkxw",""
"event:835194","csg","","chat_3npnv","","",""
"event:388084","ugz","call_k4p6h","chat_07jkm","ext_bw6qr","f2l_9h1f5","ticket_dcfw7"
"event:379711","j0f","call_9w79o","chat_nswcz","","f2l_mjn6u",""
"event:608472","tzr","call_n7v7d","chat_rdx53","","f2l_a8s0f","ticket_rrp9h"
"event:577656","5q4","call_y93oc","chat_jhi28","ext_bjs2w","f2l_227wg","ticket_14137"
"event:269999","a20","","chat_7n8kz","ext_668k9","f2l_wmk7n","ticket_e93ia"
"event:680833","0ja","","chat_ybjfn","","f2l_iaivh",""
"event:154409","p51","call_t5mmj","chat_14fax","ext_9j8ml","f2l_884pw","ticket_rhrtz"
"event:761302","7wo","call_67d18","chat_gaqph","ext_y0hxi","f2l_yk4mu",""
"event:862524","h1x","","chat_dkb8j","ext_aae8k","",""
"event:955501","hix","call_o9axs","","ext_ycv0q","f2l_7tj8b","ticket_e7lp5"
"event:756745","gq2","call_tgzwn","chat_8w59t","ext_d7yrh","f2l_nkuub","ticket_lhoui"
"event:219805","x1l","call_ere1p","","","f2l_q97uq",""
"event:30820","6xx","call_156p0","chat_hbj7e","","",""
"event:665571","xbg","call_r62zu","chat_4bd4c","ext_9nusu","",""
"event:825166","tif","call_v8x3y","chat_bvlnq","","f2l_xdz1x","ticket_4s7u2"
"event:668765","fk8","call_re9lw","","ext_0b7z0","f2l_uniqb","ticket_l99am"
"event:990189","py1","","","ext_tt6lg","f2l_8hpqb","ticket_3ocx6"
"event:51194","bmz","call_gjoii","","","","ticket_aj87a"
"event:969088","0qr","call_ns2e7","chat_5jd2w","","f2l_xbfxl",""
"event:593199","eq5","","","ext_5rg8s","f2l_bdvlu","ticket_9w8e0"
"event:294511","16i","call_tsiwy","","","f2l_crvbp",""
"event:50957","st1","call_gn0gk","chat_ycfqy","","f2l_a6y45","ticket_ls2ng"
"event:866387","g6k","","chat_52r29","","","ticket_dyf6x"
"event:29132","d7h","call_c15n6","","ext_o8m56","",""
"event:238823","64p","call_jcirf","","","f2l_1yebm","ticket_zy8ik"
"event:361723","j0l","call_me9ux","chat_pos6n","ext_xg3qu","f2l_q483z",""
"event:321570","20q","call_5plt6","chat_6gvvp","ext_rcdx0","f2l_mflk6","ticket_i23sv"
"event:186886","jid","","chat_byqwh","ext_g78wz","f2l_1ileo","ticket_gak3s"
"event:598685","84p","call_tuvue","chat_ca4sz","ext_c903y","f2l_clr37","ticket_53tu2"
"event:295124","uw3","call_1qp88","chat_wzjkh","ext_72rh7","f2l_0f43s","ticket_r8umk"
"event:427174","sk2","call_bu8ol","","ext_gvkjo","f2l_djt0m","ticket_bv4a6"
"event:184846","xtf","call_84s8i","chat_i2fof","","f2l_m9qi2","ticket_8bl4n"
"event:62303","bns","call_ofbh1","chat_p3qbg","ext_ytj0w","","ticket_k9nq4"
"event:193715","84n","","chat_s0573","ext_xcn23","f2l_m9x7v","ticket_us6hg"
"event:901269","3hd","call_8gnbh","chat_hpq4u","ext_7zkuz","f2l_d3iie",""
"event:912325","ivl","call_qk4lu","","ext_3p1hf","f2l_i3xet","ticket_ow40h"
"event:995202","oud","call_84ofy","chat_h8suq","","f2l_ijt18","ticket_yx261"
"event:999762","w2y","","","","",""
"event:925519","zm7","","chat_2kd38","ext_dn8jw","","ticket_3voct"
"event:943195","45h","","chat_b5vds","","f2l_bjqvj","ticket_9i1lf"
"event:224496","gc9","call_k4yi7","","ext_4dyhg","",""
"event:420014","fi0","call_0dggv","chat_kz9d0","ext_ndwzq","","ticket_7q476"
"event:825568","fr7","call_fx46n","chat_pmgxv","","f2l_0hbed",""
"event:210575","r5e","call_qsnha","","ext_h9odx","f2l_b0mnk","ticket_ddzbd"
"event:945411","697","","","ext_rtb1z","f2l_pr1pk","ticket_7ri6u"
"event:158617","0ip","call_cmkg7","","ext_g32td","f2l_p2mol","ticket_n0egc"
"event:325011","oam","call_7ltrq","chat_8efle","","f2l_ka1yq",""
"event:504157","ept","call_etf72","chat_hn03a","ext_l2j0j","f2l_gcfve",""
"event:302603","1s8","","chat_4bu0b","ext_gzy4u","f2l_uj8yn","ticket_qul7m"
"event:43463","dsq","call_8p2ns","","ext_997pb","","ticket_ixktp"
"event:852731","deh","call_qpvmy","chat_h5w3k","ext_2olg7","f2l_nvfxf","ticket_5c3ms"
"event:925293","i7y","","chat_6a5i7","ext_xcnsu","f2l_44jsv","ticket_ke3sb"
"event:660108","xvs","","","ext_7etjd","f2l_2m9wi","ticket_pu6sz"
"event:869412","0th","call_mft08","chat_rcymd","ext_c8jgb","f2l_2wshs","ticket_z5v6e"
"event:63448","leg","","chat_or1ss","ext_acjgo","",""
"event:407495","ru8","","chat_9pn49","ext_ywhmz","f2l_1by9v",""
"event:41481","zfg","call_20umt","","ext_x1vs6","",""
"event:420888","3jr","call_betzi","chat_rvuyd","ext_5wa9o","f2l_xyjju","ticket_wa6lu"
"event:15040","j3d","","chat_p5wl4","","f2l_nfq64",""
"event:345764","nwb","","chat_8jyan","ext_vr7tj","f2l_o4dwu","ticket_zml1w"
"event:94618","kss","call_nwrgy","chat_vttrg","ext_xq1w0","f2l_673my","ticket_ewa6t"
"event:314803","jlt","call_9sloh","chat_1cwl6","","f2l_fhof2","ticket_ycapp"
"event:804811","qxo","call_w5jac","","","","ticket_o2gzt"
"event:539870","zte","call_c4ct1","chat_m76c5","","f2l_3fuuc","ticket_n509a"
"event:749359","xv4","call_jm2ge","","ext_2yhcm","f2l_owgf2","ticket_ybp7l"
"event:597311","s9y","call_ihsps","chat_z0fdk","ext_5edz4","f2l_gbnt0","ticket_ysxiz"
